,R01_06_CO201,R01_06_FCI01,R01_06_TRU01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01,HTR9_VEN01_TI01,R01_02_TRU01,R01_07_TRU01
2025-08-01 15:20:00+00:00,445.15,0,24.71114286,255.5163077,480.8003921,31.37282051,20.72566667,21.82285714,24.603,24.51114286
2025-08-01 15:25:00+00:00,446.52,0,24.79625,256.7242857,503.3200583,30.64571429,21.06552381,21.945,24.6925,24.59625
2025-08-01 15:30:00+00:00,445.1605072,0,24.804,257.707619,499.6986087,30.0152381,20.93895238,22.04173913,24.704,24.604
2025-08-01 15:35:00+00:00,445,0,24.90190476,259.0755556,482.5505333,29.14,20.992,22.18,24.8,24.701
2025-08-01 15:40:00+00:00,444.8666667,0,25.018,260.0616368,470.9317778,28.50583333,20.848975,22.29611111,24.91777778,24.81777778
2025-08-01 15:45:00+00:00,445.1333333,0,25.116,261.283746,453.6271218,27.72795788,21.13874725,22.41555556,25.02666667,24.914
2025-08-01 15:50:00+00:00,445.8371429,0,25.19733333,262.3177143,439.3674667,27.02030769,21.04428571,22.49733333,25.178,25.01025
2025-08-01 15:55:00+00:00,445.9,0,25.2,263.1048077,425.69175,26.49987981,20.805,22.50526316,25.1859375,25.0953125
2025-08-01 16:00:00+00:00,445.8528072,0,25.22198409,263.4052947,411.42544,26.31436418,20.89976773,22.54681602,25.2,25.12198409
2025-08-01 16:05:00+00:00,445.8807882,0,25.33616162,264.7588889,365.9832203,25.41444444,20.70195513,22.64819048,25.26058824,25.17527273
2025-08-01 16:10:00+00:00,446.178244,0,25.45522689,266.1515152,346.8835,24.44909091,20.55090909,22.72653846,25.38,25.27563462
2025-08-01 16:15:00+00:00,445.3404762,0,25.5,267.4545455,336.3403429,23.63,20.76433333,22.8,25.43246753,25.36979021
2025-08-01 16:20:00+00:00,446.5333333,0,25.58,268.48,284.7374454,22.876,20.52566667,22.88,25.48,25.4
2025-08-01 16:25:00+00:00,445.7692308,0,25.6,269.411,263.1762154,22.23,20.5435,22.91428571,25.5,25.46517857
2025-08-01 16:30:00+00:00,445.187013,0,25.6,270.7145,264.9304675,21.3485,20.43128889,23.0275,25.58597403,25.5
2025-08-01 16:35:00+00:00,445.0307692,0,25.68285714,271.7838333,292.3050988,20.59783333,20.30856818,23.09571429,25.6,25.58285714
2025-08-01 16:40:00+00:00,444.21875,0,25.78026316,272.7709375,298.0600889,19.91135417,20.47678125,23.15,25.6,25.6
2025-08-01 16:45:00+00:00,444,0,25.8,273.678,284.47375,19.28114286,20.27171429,23.2,25.6725,25.67555556
2025-08-01 16:50:00+00:00,444,0,25.8,274.4861538,273.0690924,18.64307692,20.38615385,23.2,25.74333333,25.74486275
2025-08-01 16:55:00+00:00,445.9861111,0,25.88444444,275.7241667,230.00305,17.81416667,20.44,23.28,25.8,25.8
2025-08-01 17:00:00+00:00,445.2666667,0,25.9,276.6085714,245.5604048,17.15428571,20.48,23.3,25.8,25.72857143
2025-08-01 17:05:00+00:00,445.75,0,25.9775,277.7154545,228.2705714,16.39181818,20.5,23.3,25.8775,25.855
2025-08-01 17:10:00+00:00,446,0,26.04538302,278.3841139,230.8980418,15.92797203,20.3726,23.32871795,25.9,25.85643892
2025-08-01 17:15:00+00:00,445.3384615,0,26.1,279.762,229.3970833,14.92222222,20.18565714,23.4,25.96666667,25.93384615
2025-08-01 17:20:00+00:00,444.4217782,0,26.1,280.7704762,223.0986111,14.25,20.31666667,23.4,26,26
2025-08-01 17:25:00+00:00,443.8880952,0,26.169,281.7225175,217.8117738,13.56010101,20.06327672,23.4,26.06850649,25.931
2025-08-01 17:30:00+00:00,444.4126984,0,26.2,282.8005556,210.0353312,12.825,20.20411111,23.4,26.1,26.0384874
2025-08-01 17:35:00+00:00,445.4928105,0,26.2,283.4985714,130.6755873,12.3197479,20.04428959,23.4,26.1,26.1
2025-08-01 17:40:00+00:00,445.9555556,0,26.2,284.6548718,71.17543077,11.49897436,19.93515507,23.48533333,26.1,26.1
2025-08-01 17:45:00+00:00,446,0,26.2,285.0560185,68.88899522,11.21666667,19.97343653,23.5,26.1,26.1
2025-08-01 17:50:00+00:00,446,0,26.2,286.5367368,57.67494048,10.17447368,19.79407368,23.6,26.1,26.1
2025-08-01 17:55:00+00:00,447,0,26.2,287.7945,49.06622222,9.33,19.5662,23.6,26.1,26.04
2025-08-01 18:00:00+00:00,447.15,0,26.157,288.6693333,50.1776,8.75375,19.40575,23.6,26.1,26
2025-08-01 18:05:00+00:00,445.2380952,0,26.1,289.7444786,48.7685,8.03,19.46166667,23.6,26.1,26
2025-08-01 18:10:00+00:00,444,0,26.1,290.7417308,37.47688816,7.319166667,19.5,23.6,26.1,26
2025-08-01 18:15:00+00:00,444.7444444,0,26.1,291.8777778,45.56377778,6.551111111,19.41555556,23.6,26.1,26
2025-08-01 18:20:00+00:00,445.3466667,0,26.1,292.8878455,62.94092997,5.884654529,19.6065,23.6,26.1,26
2025-08-01 18:25:00+00:00,445.3288889,0,26.1,293.855,53.38077778,5.255,19.63173077,23.6,26.1,26
2025-08-01 18:30:00+00:00,444.4868421,0,25.9952381,294.7808894,47.36945685,4.676190476,19.58875,23.63943182,26.1,26
2025-08-01 18:35:00+00:00,443.5639706,0,25.9,295.4096557,34.18908388,4.232946387,19.46112381,23.69209123,26.1,25.99469124
2025-08-01 18:40:00+00:00,442.2416667,0,25.9,296.719619,18.41192208,3.380761905,19.30952381,23.75341991,26.03922078,25.96465368
2025-08-01 18:45:00+00:00,442.8,0,25.9,297.524,12.77779368,2.864,19.06545455,23.8,25.9,25.9
2025-08-01 18:50:00+00:00,444,0,25.9,298.4615385,7.489150275,2.298181818,18.80461538,23.84725637,25.9,25.9
2025-08-01 18:55:00+00:00,444.2984127,0,25.86272727,299.3581818,5.610979298,1.733333333,18.5908,23.9,25.93742424,25.9
2025-08-01 19:00:00+00:00,444.3178571,0,25.8,300.72,4.108769231,0.89,18.2982,23.9,25.94705128,25.9
2025-08-01 19:05:00+00:00,443.5830409,0,25.8,301.8113939,3.499589744,0.308363636,18.18284343,23.9,25.81428571,25.9
2025-08-01 19:10:00+00:00,444,0,25.8,302.96,2.929002664,-0.3,18.16,23.9,25.8,25.9
2025-08-01 19:15:00+00:00,443.8,0,25.8,304.0764286,1.924426929,-0.922857143,17.98453571,23.9,25.8,25.87272727
2025-08-01 19:20:00+00:00,443.0964286,0,25.8,304.8658333,1.376851852,-1.35,17.85288462,23.9,25.8,25.8
2025-08-01 19:25:00+00:00,443.0571429,0,25.8,305.9359394,0.88545559,-2.021142857,17.6996,23.9,25.79471429,25.8
2025-08-01 19:30:00+00:00,443.0285714,0,25.78742857,306.9036364,0.48405,-2.576571429,17.6125,23.9,25.7135,25.8
2025-08-01 19:35:00+00:00,442.9784314,0,25.71,307.9383333,0.308364516,-3.12,17.51635897,23.9,25.7,25.8
2025-08-01 19:40:00+00:00,442,0,25.7,308.98875,0.1,-3.68875,17.40539773,23.9,25.7,25.79868421
2025-08-01 19:45:00+00:00,443.0153846,0,25.7,310.1177778,0,-4.243030303,17.3,23.9,25.7,25.7
2025-08-01 19:50:00+00:00,443.45,0,25.7,311.264,0,-4.859365079,17.2733,23.9,25.68222222,25.7
2025-08-01 19:55:00+00:00,441.1490909,0,25.7,312.1617027,0,-5.279619048,17.189,23.9,25.60105263,25.7
2025-08-01 20:00:00+00:00,442.1131868,0,25.7,312.9151515,0,-5.681060606,17.10727273,23.9,25.6,25.7
2025-08-01 20:05:00+00:00,442.1333333,0,25.67764706,314.3575,0,-6.371746032,17.00733333,23.9,25.6,25.67882353
2025-08-01 20:10:00+00:00,442.5107143,0,25.6,315.5141667,0,-6.926785714,17,23.91692308,25.57636364,25.6
2025-08-01 20:15:00+00:00,441.0178571,0,25.6,316.6285714,0,-7.413461539,17.00357143,24,25.5,25.6
2025-08-01 20:20:00+00:00,441.0474703,0,25.6,317.7706766,0,-7.891428571,17.08,24,25.5,25.6
2025-08-01 20:25:00+00:00,441.1,0,25.6,318.9302273,0,-8.4315,17,24,25.5,25.59636364
2025-08-01 20:30:00+00:00,442.005,0,25.59,320.0475,0,-8.9125,16.9785,24,25.5,25.51697368
2025-08-01 20:35:00+00:00,442.85,0,25.5,321.0831111,0,-9.327333333,16.936,24,25.502,25.5
2025-08-01 20:40:00+00:00,442.0335664,0,25.5,322.1,0,-9.74,16.84,24,25.58360324,25.5
2025-08-01 20:45:00+00:00,442.7714286,0,25.5,323.3362424,0,-10.22533333,16.817,24,25.58181818,25.5
2025-08-01 20:50:00+00:00,441,0,25.5,324.6696429,0,-10.67428571,16.78,24,25.4,25.5
2025-08-01 20:55:00+00:00,441.2825397,0,25.5,325.7530159,0,-11.09968254,16.68914286,24,25.4,25.5
2025-08-01 21:00:00+00:00,440.05,0,25.5,326.9103571,0,-11.52071429,16.61142857,24,25.4,25.5
2025-08-01 21:05:00+00:00,439,0,25.5,327.9,0,-11.86,16.5,24.04666667,25.40210526,25.49789474
2025-08-01 21:10:00+00:00,441.9636364,0,25.50380952,329.2130159,0,-12.28190476,16.5,24.1,25.5,25.4
2025-08-01 21:15:00+00:00,440.3571429,0,25.583,330.3197917,0,-12.61493056,16.43384921,24.1,25.5,25.4
2025-08-01 21:20:00+00:00,441.8057143,0,25.6,331.2,0,-12.88,16.346,24.1,25.41833333,25.4
2025-08-01 21:25:00+00:00,442,0,25.43733333,332.4987619,0,-13.25,16.30163636,24.1,25.31866667,25.4
2025-08-01 21:30:00+00:00,441.1416667,0,25.4,333.7028571,0,-13.592,16.2195,24.1,25.3,25.4
2025-08-01 21:35:00+00:00,439.9607071,0,25.4,335.0857143,0,-13.96761905,16.2,24.1,25.3,25.4
2025-08-01 21:40:00+00:00,440.2828571,0,25.4,336.0853333,0,-14.18466667,16.18,24.1,25.38505495,25.4
2025-08-01 21:45:00+00:00,440.9191919,0,25.49389474,337.43,0,-14.56,16.10333333,24.1,25.21309942,25.30654971
2025-08-01 21:50:00+00:00,437.7636364,0,25.32947368,338.5905,0,-14.821,16.1,24.1,25.2,25.3
2025-08-01 21:55:00+00:00,439.4485714,0,25.3,339.7790476,0,-15.06444444,16.1,24.1,25.2,25.3
2025-08-01 22:00:00+00:00,440.6133333,0,25.3,340.8544872,0,-15.2625641,16.08571429,24.1,25.27324444,25.3
2025-08-01 22:05:00+00:00,438.9907692,0,25.3,342.1426407,0,-15.51231746,16.00844444,24.1,25.3,25.3
2025-08-01 22:10:00+00:00,438.7077922,0,25.3,343.4035714,0,-15.74375,16,24.1,25.3,25.21666667
2025-08-01 22:15:00+00:00,439.073539,0,25.35785805,344.3466071,0,-15.90687179,16,24.1,25.23824786,25.2
2025-08-01 22:20:00+00:00,438.0277778,0,25.35270588,345.7819048,0,-16.13968254,15.95942857,24.1,25.1,25.2
2025-08-01 22:25:00+00:00,438.8166667,0,25.23851852,347.0466667,0,-16.31,15.84285714,24.1,25.1,25.2
2025-08-01 22:30:00+00:00,438.7466667,0,25.2,348.1773016,0,-16.46307692,15.8,24.1,25.16153846,25.2
2025-08-01 22:35:00+00:00,438.1966667,0,25.2,349.0177273,0,-16.54005051,15.75905206,24.1,25.2,25.2
2025-08-01 22:40:00+00:00,437.7428571,0,25.2,350.5057143,0,-16.67542857,15.636,24.1,25.2,25.2
2025-08-01 22:45:00+00:00,437,0,25.2,351.8204755,0,-16.79587879,15.59272727,24.1,25.14181818,25.13916667
2025-08-01 22:50:00+00:00,437.4266667,0,25.27305556,353.3277778,0,-16.935,15.4645,24.1,25.02711111,25.1
2025-08-01 22:55:00+00:00,437.175,0,25.3,354.5244156,0,-17.03968254,15.36124675,24.1,25,25.1
2025-08-01 23:00:00+00:00,437.4181818,0,25.149,355.64,0,-17.1,15.348,24.1,25.077,25.1
2025-08-01 23:05:00+00:00,437.2857143,0,25.1,357.075,0,-17.155,15.525,24.1,25.1,25.1
2025-08-01 23:10:00+00:00,437.8352941,0,25.1,358.045,0,-17.2,15.6,24.1,25.1,25.1
2025-08-01 23:15:00+00:00,438.56,0,25.1,359.3393651,0,-17.2,15.6,24.1,25.1,25.05391304
2025-08-01 23:20:00+00:00,436.7583333,0,25.1,72.55142857,0,-17.2,15.60857143,24.1,25.1,25
2025-08-01 23:25:00+00:00,436,0,25.15230769,1.642461539,0,-17.2,15.69076923,24.1,24.99666667,25
2025-08-01 23:30:00+00:00,435.7809524,0,25.2,3.114144958,0,-17.18,15.92,24.1,24.9,25
2025-08-01 23:35:00+00:00,435.2,0,25.2,4.449141414,0,-17.1,16.00044444,24.1,24.9,25
2025-08-01 23:40:00+00:00,434.4,0,25.09230769,5.646923077,0,-17.04,16.099,24.1,24.95384615,25
2025-08-01 23:45:00+00:00,434.62,0,25,6.863,0,-17,16.19726984,24.1,25,25
2025-08-01 23:50:00+00:00,436.6785714,0,25,8.08,0,-16.92,16.28,24.1,25,24.96272727
2025-08-01 23:55:00+00:00,435.6,0,25,8.808444444,0,-16.84832323,16.34622222,24.1,24.95939394,24.9
2025-08-02 00:00:00+00:00,435.4434524,0,25,10.5,0,-16.7,16.3,24.1,24.8625,24.9
2025-08-02 00:05:00+00:00,435.8038961,0,25,11.41384615,0,-16.61692308,16.3,24.1,24.80315789,24.9
2025-08-02 00:10:00+00:00,434.35,0,25.03636364,13.07428571,0,-16.36285714,16.02571429,24.1,24.8,24.9
2025-08-02 00:15:00+00:00,435.2590909,0,25.1,14.24079365,0,-16.21666667,15.85428571,24.1,24.8,24.9
2025-08-02 00:20:00+00:00,435.1,0,25.1,15.17802198,0,-16.06564103,15.80130252,24.1,24.8226087,24.9
2025-08-02 00:25:00+00:00,435.2285714,0,25.03846154,16.71888889,0,-15.84,15.87733333,24.1,24.9,24.86461538
2025-08-02 00:30:00+00:00,435.7809524,0,24.9,17.462,0,-15.71636364,15.99340909,24.1,24.9,24.8
2025-08-02 00:35:00+00:00,434.5692308,0,24.9,19.24859524,0,-15.36,16.08,24.1,24.856,24.8
2025-08-02 00:40:00+00:00,432.7295455,0,24.9,20.30605556,0,-15.165,15.98159091,24.1,24.7,24.8
2025-08-02 00:45:00+00:00,432.2,0,24.9,21.56545455,0,-14.922,15.91581818,24.1,24.7,24.8
2025-08-02 00:50:00+00:00,432.6431818,0,24.9,22.89714286,0,-14.58571429,15.923,24.1,24.7,24.8
2025-08-02 00:55:00+00:00,432.3333333,0,24.9,23.74444444,0,-14.405,15.865,24.1,24.7,24.8
2025-08-02 01:00:00+00:00,433.8,0,24.9,25.044,0,-14.08,15.8,24.1,24.7,24.8
2025-08-02 01:05:00+00:00,433.9692308,0,24.9,26.12097619,0,-13.81,15.73666667,24.1,24.70166667,24.8
2025-08-02 01:10:00+00:00,432.4803419,0,24.97115942,27.362,0,-13.46,15.78,24.1,24.78533333,24.71733333
2025-08-02 01:15:00+00:00,433.069697,0,24.80166667,28.588,0,-13.1,15.792,24.1,24.8,24.7
2025-08-02 01:20:00+00:00,433.8115385,0,24.8,29.64666667,0,-12.788,15.8004,24.1,24.8,24.7
2025-08-02 01:25:00+00:00,434.96,0,24.8,31.0075,0,-12.3925,15.86161111,24.1,24.8,24.7
2025-08-02 01:30:00+00:00,433.8,0,24.8,32.03566667,0,-12.02266667,15.91370629,24.1,24.8,24.7
2025-08-02 01:35:00+00:00,432.6,0,24.8,33.1,0,-11.68,15.82,24.1,24.78153846,24.7
2025-08-02 01:40:00+00:00,431.85,0,24.8,34.47222222,0,-11.20914286,15.89,24.1,24.69633393,24.7
2025-08-02 01:45:00+00:00,432.2,0,24.8,35.37151515,0,-10.89454545,15.83833333,24.1,24.67870968,24.7
2025-08-02 01:50:00+00:00,434,0,24.8,36.69285714,0,-10.4,15.87714286,24.1,24.6,24.7
2025-08-02 01:55:00+00:00,431.8495726,0,24.8,37.65340909,0,-10.02704545,15.81964615,24.1,24.6,24.7
2025-08-02 02:00:00+00:00,432.9608791,0,24.8,38.556,0,-9.66,15.88483333,24.1,24.6,24.7
2025-08-02 02:05:00+00:00,433.0857143,0,24.8,40.05416667,0,-9.060833333,16.01916667,24.1,24.6,24.7
2025-08-02 02:10:00+00:00,432.9857143,0,24.79833333,40.86166667,0,-8.728333333,16.09166667,24.1,24.68583333,24.7
2025-08-02 02:15:00+00:00,432.8125,0,24.71625,42.19,0,-8.16,16.1,24.1,24.7,24.7
2025-08-02 02:20:00+00:00,432.6166667,0,24.7,43.2,0,-7.76,16.094,24.1,24.7,24.7
2025-08-02 02:25:00+00:00,433.7979798,0,24.7,44.41,0,-7.180357143,16.01275,24.1,24.7,24.60590476
2025-08-02 02:30:00+00:00,432.0888889,0,24.7,45.59571429,0,-6.636190476,16.0045,24.1,24.7,24.6
2025-08-02 02:35:00+00:00,432,0,24.7,46.71,0,-6.089772727,16,24.1,24.7,24.6
2025-08-02 02:40:00+00:00,431.1818182,0,24.7,47.78,0,-5.542,16.04,24.1,24.61444444,24.6
2025-08-02 02:45:00+00:00,431,0,24.7,48.82777778,0,-5.066666667,16.15,24.1,24.50303571,24.6
2025-08-02 02:50:00+00:00,431.3331269,0,24.7,49.69236364,0,-4.6,16.2,24.1,24.5,24.6
2025-08-02 02:55:00+00:00,431.14,0,24.7,50.55363636,0.030595238,-4.160363636,16.2,24.1,24.5,24.6
2025-08-02 03:00:00+00:00,430.2403463,0,24.7,51.8965,0.148736996,-3.441590909,16.19391868,24.1,24.5,24.6
2025-08-02 03:05:00+00:00,431.4103896,0,24.7,52.936,0.290927536,-2.881904762,16.11571429,24.1,24.5,24.6
2025-08-02 03:10:00+00:00,431.6545455,0,24.7,54.0367619,0.492809091,-2.296984127,16.01928571,24.1,24.5,24.6
2025-08-02 03:15:00+00:00,432,0,24.7,55.11963636,0.765130435,-1.690769231,16.024,24.1,24.5,24.6
2025-08-02 03:20:00+00:00,432.1546612,0,24.7,55.83169935,1.022782194,-1.274242424,16.09713725,24.1,24.5,24.6
2025-08-02 03:25:00+00:00,432.2348462,0,24.7,56.32587552,1.323530256,-0.970351648,16.18265063,24.1,24.52384223,24.6
2025-08-02 03:30:00+00:00,432.0888889,0,24.7,58.35380952,2.208181818,0.09,16.2147619,24.1,24.6,24.6
2025-08-02 03:35:00+00:00,431.2,0,24.7,59.31333333,2.863396825,0.6,16.102,24.1,24.6,24.6
2025-08-02 03:40:00+00:00,430.703125,0,24.7,60.33854167,3.753170163,1.238541667,16,24.1,24.6,24.53359788
2025-08-02 03:45:00+00:00,430.4888889,0,24.7,61.162,4.52137064,1.72,15.828,24.1,24.6,24.5
2025-08-02 03:50:00+00:00,431.4285714,0,24.74751111,62.17733333,5.547223684,2.4,15.6,24.1,24.6,24.5
2025-08-02 03:55:00+00:00,431.5555556,0,24.8,63.38977778,6.664590476,3.164,15.536,24.1,24.6,24.5
2025-08-02 04:00:00+00:00,431,0,24.8,64.0351049,7.374534855,3.526666667,15.60533333,24.1,24.6,24.5
2025-08-02 04:05:00+00:00,429.8968254,0,24.73875,65.42068687,9.163045455,4.443333333,15.64,24.1,24.6,24.5
2025-08-02 04:10:00+00:00,430.8,0,24.63727273,66.28,10.44287989,5,15.654,24.1,24.6,24.5
2025-08-02 04:15:00+00:00,431.3714286,0,24.6,67.3375,11.44943939,5.675555556,15.616,24.1,24.6,24.5
2025-08-02 04:20:00+00:00,432.1941919,0,24.6,68.38022727,12.25575385,6.38,15.53121212,24.1,24.6,24.5
2025-08-02 04:25:00+00:00,432.4969697,0,24.6,69.3324531,13.38822332,7.038730159,15.48680808,24.1,24.6,24.5
2025-08-02 04:30:00+00:00,431.5,0,24.6,70.16458333,15.30852627,7.603472222,15.41,24.1,24.6,24.5
2025-08-02 04:35:00+00:00,431.8041667,0,24.6,71.15897436,17.29901836,8.260854701,15.396625,24.1,24.6,24.5
2025-08-02 04:40:00+00:00,431.28,0,24.6,72.21194805,19.99536471,9.015333333,15.38983333,24.1,24.6,24.5
2025-08-02 04:45:00+00:00,431.6660714,0,24.6,73.29666667,23.03880702,9.724,15.39566667,24.1,24.6,24.5
2025-08-02 04:50:00+00:00,430.4535714,0,24.6,74.25647059,26.31156522,10.37176471,15.4,24.1,24.6,24.5
2025-08-02 04:55:00+00:00,429,0,24.6,75.14,30.78886057,10.96,15.46,24.1,24.6,24.5
2025-08-02 05:00:00+00:00,429.4888889,0,24.6,76.478,37.66555556,11.8525,15.51142857,24.1,24.6,24.5
2025-08-02 05:05:00+00:00,430.3623932,0,24.6,77.2054026,42.1737244,12.37305195,15.5997619,24.1,24.6,24.5
2025-08-02 05:10:00+00:00,430.2801709,0,24.6,78.22031469,47.16419673,13.13502448,15.70480635,24.1,24.55717949,24.5
2025-08-02 05:15:00+00:00,430.0200501,0,24.6,79.07785548,50.78602039,13.76482051,15.77018873,24.1,24.5,24.5
2025-08-02 05:20:00+00:00,430,0,24.6,80.39,56.16215271,14.66,16.00333333,24.1,24.5,24.5
2025-08-02 05:25:00+00:00,430.3416667,0,24.6,81.34236111,60.23309091,15.3125,16.10071023,24.1,24.5,24.5
2025-08-02 05:30:00+00:00,430.8285714,0,24.6,82.1975,65.05142593,15.97380952,16.16657143,24.1,24.5,24.5
2025-08-02 05:35:00+00:00,429.6,0,24.6,83.06638889,71.24010067,16.56166667,16.26638889,24.1,24.5,24.5
2025-08-02 05:40:00+00:00,428.9818182,0,24.6,84.23619048,81.27553636,17.355,16.324,24.1,24.5,24.5
2025-08-02 05:45:00+00:00,429,0,24.6,85.14022222,87.4480625,18.04666667,16.39618182,24.1,24.5,24.5
2025-08-02 05:50:00+00:00,429.0888889,0,24.6,86.43714286,87.72083333,18.92666667,16.52044444,24.1,24.5,24.5
2025-08-02 05:55:00+00:00,429.2977778,0,24.6,87.43833333,88.53068896,19.6275,16.59553846,24.1,24.5,24.5
2025-08-02 06:00:00+00:00,430,0,24.6,88.316,92.03019697,20.29333333,16.65333333,24.1,24.5,24.5
2025-08-02 06:05:00+00:00,430,0,24.6,89.11325674,95.77440732,20.80831818,16.80810256,24.1,24.5,24.5
2025-08-02 06:10:00+00:00,429.7015873,0,24.6,89.7,97.9,21.2,17,24.1,24.5,24.5
2025-08-02 06:15:00+00:00,429,0,24.6,91.516,106.0732154,22.50142857,16.904,24.1,24.5,24.5
2025-08-02 06:20:00+00:00,428.65,0,24.6,92.6775,103.9138333,23.22,16.948,24.1,24.5,24.5
2025-08-02 06:25:00+00:00,427.0729167,0,24.6,93.50119949,102.9095263,23.77916667,17.13214286,24.1,24.505,24.5
2025-08-02 06:30:00+00:00,428.7288889,0,24.6,94.424,100.6669881,24.45866667,17.264,24.1,24.58666667,24.5
2025-08-02 06:35:00+00:00,429.125,0,24.6,95.6735,101.3630947,25.252,17.2378,24.1,24.6,24.5
2025-08-02 06:40:00+00:00,429.8052481,0,24.6,96.31930736,105.1875734,25.67714286,17.28841232,24.1,24.6,24.5
2025-08-02 06:45:00+00:00,427.66,0,24.6,97.6947619,112.0659645,26.62380952,17.35176471,24.1,24.6,24.5
2025-08-02 06:50:00+00:00,428.2554094,0,24.6,98.185,114.7578333,26.93142857,17.3805,24.1,24.6,24.5
2025-08-02 06:55:00+00:00,428,0,24.6,100.15,134.252,28.2025,17.32816667,24.1,24.6,24.5
2025-08-02 07:00:00+00:00,428.4753247,0,24.6,101.2015556,142.3311958,28.91746032,17.65145455,24.1,24.6,24.5
2025-08-02 07:05:00+00:00,426.2333333,0,24.6,102.1664615,146.8247022,29.502,17.88167965,24.12666268,24.6,24.5
2025-08-02 07:10:00+00:00,427,0,24.6,103.57,155.8565,30.348,17.96333333,24.2,24.6,24.5
2025-08-02 07:15:00+00:00,427.1570688,0,24.6,104.1181818,160.5964951,30.66477273,18.00802083,24.2,24.6,24.5
2025-08-02 07:20:00+00:00,429.4608696,0,24.67713178,105.4775238,176.9679826,31.53120879,18.21042017,24.2,24.6,24.5
2025-08-02 07:25:00+00:00,429.9857143,0,24.7,106.6790909,193.3687091,32.30045455,18.22863636,24.2,24.6,24.5
2025-08-02 07:30:00+00:00,426.84,0,24.78166667,107,196.87,32.5,18.2,24.2,24.6,24.5
2025-08-02 07:35:00+00:00,427.1212121,0,24.8,109.1229545,228.0606433,33.69663636,18.5085,24.2,24.6,24.5
2025-08-02 07:40:00+00:00,427.0133333,0,24.8,110.0616667,251.9083243,34.24809524,18.46602564,24.2,24.6,24.5
2025-08-02 07:45:00+00:00,427.469697,0,24.72724537,111.5865368,275.8150726,35.08654545,18.62689394,24.2,24.6,24.52189223
2025-08-02 07:50:00+00:00,426.7120879,0,24.7,112.8854346,283.0535758,35.779,18.80942308,24.2,24.6,24.57666667
2025-08-02 07:55:00+00:00,426,0,24.7,114.0541905,289.1140678,36.37271795,18.96298039,24.2,24.51923077,24.6
2025-08-02 08:00:00+00:00,426.643956,0,24.7,115.2069091,291.7331039,36.98575758,19.06,24.2,24.5,24.6
2025-08-02 08:05:00+00:00,426.4161621,0,24.7,116.2019206,308.5314189,37.53167388,19.19382973,24.2,24.5,24.6
2025-08-02 08:10:00+00:00,425.9411765,0,24.7,117.7785714,333.6068229,38.253125,19.22647321,24.2,24.56944444,24.6
2025-08-02 08:15:00+00:00,424.6485514,0,24.7,119.0253571,285.2148205,38.90714286,19.64558442,24.21333333,24.66932323,24.6
2025-08-02 08:20:00+00:00,424.7092063,0,24.7,120.4125,289.2232182,39.515,20.045,24.3,24.7,24.6
2025-08-02 08:25:00+00:00,424.7333333,0,24.7,121.518,322.1162939,40.08533333,19.876,24.3,24.7,24.6
2025-08-02 08:30:00+00:00,424,0,24.7,123.165,306.1783077,40.82571429,20.073,24.3,24.7,24.6
2025-08-02 08:35:00+00:00,424,0,24.7,124.4055944,317.1076944,41.37666667,20.0407381,24.3,24.7,24.6675
2025-08-02 08:40:00+00:00,424.8,0,24.7,125.9,296.6245333,42,19.56266667,24.3,24.7,24.7
2025-08-02 08:45:00+00:00,424.7,0,24.7,126.7038095,319.8592165,42.29757937,19.46467532,24.3,24.67351378,24.7
2025-08-02 08:50:00+00:00,424.5568182,0,24.85384615,128.8544444,351.2545455,43.16416667,19.49333333,24.3,24.67142857,24.7
